batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source,energy_kcal_per_100g,carbs_g_per_100g,total_sugars_g_per_100g,protein_g_per_100g,fat_g_per_100g,saturated_fat_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g,salt_g_per_100g,ingredients_list,serving_size,servings_per_container,confidence_score,data_source,processing_notes
79,jiomart_caf_coffee_day_caf_coffee_day_testing_kit_peaberry_refresh_relish_comfort_unwind_coffee_powder_testi,"Café Coffee Day | Testing Kit Peaberry, Refresh, Relish, Comfort & Unwind Coffee Powder | Testing Pack (60% to 100%) coffee Powder| Freshly Grounded 375gms",Café Coffee Day,beverage,tea-cofee,375.0,g,360.0,jiomart,60.0,1.2,0.8,0.5,0.3,0.15,0.2,10.0,0.1,"Peaberry, Coffee Powder, Mustard Oil, Jaggery, Cardamom, Cinnamon",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
80,jiomart_cremica_cremica_digestive_biscuits_super_value_pack_8525_g,Cremica Digestive Biscuits Super Value Pack 852.5 g,Cremica,snacks,biscuit,852.5,g,106.0,jiomart,378.0,44.4,12.8,3.2,18.1,9.5,0.6,240.0,1.3,,,,,,
81,jiomart_yuvraj_yuvraj_jeera_rice_papad_palak_rajasthani_khichiya_250_g_x_2_and_fryums_500_gm,"Yuvraj Jeera Rice Papad, Palak Rajasthani Khichiya (250 g x 2) and Fryums 500 gm",Yuvraj,ready_to_eat,ready-to-eat,250.0,g,181.0,jiomart,360.0,65.5,7.1,3.2,12.4,6.8,0.5,150.0,1.3,,,,,,
82,jiomart_indicwisdom_indicwisdom_wood_pressed_groundnut_oil_1_l,IndicWisdom Wood Pressed Groundnut Oil 1 L,Indicwisdom,essentials,oil,1.0,L,319.0,jiomart,,0.4,0.1,0.2,14.5,9.8,0.3,,0.1,,,,,,
83,jiomart_red_cliff_red_cliff_edible_oil_candy_color_pinkredbrownyellowgreenorangepurplebluegoldsilvercopper_c,"RED CLIFF Edible Oil Candy Color Pink+Red+Brown+Yellow+Green+Orange+Purple+Blue+Gold+Silver+Copper | Combo Pack Of 11 | For Candy Melts, Chocolates & Oil based Products | (11x40ml)",Red Cliff,flavourings,pickles-chutney,,ml,599.0,jiomart,,12.3,10.5,0.2,14.1,8.5,0.4,,0.6,"Mustard oil, Sugar, Ghee, Spices (including Turmeric, Cumin, Coriander), Food coloring (including Red, Yellow, Blue)",30g,7.0,,,
84,jiomart_add_me_add_me_khatti_meethi_sonth_chutneys_450gm_sweet_n_sour_sauce_dip_bhelpuri_pani_puri_red_chutn,"Add me Khatti Meethi Sonth Chutneys 450gm , Sweet n Sour Sauce dip bhelpuri Pani Puri Red Chutney",Add Me,flavourings,pickles-chutney,450.0,g,179.0,jiomart,,,7.5,,16.2,8.1,,250.0,3.5,"Mustard oil, Jaggery, Indian spices (including Sonth, Red Chutney)",30g,7.0,,,
85,jiomart_sarv_matrikaa_sarv_matrikaa_woodpressed_coconut_oil_100_pure_orgainc_natual_cold_pressed_healthy_for,Sarv Matrikaa Wood-Pressed Coconut oil | 100% Pure Orgainc & Natual Cold Pressed | Healthy for Skin & Hair Care oil No Preservatives (Pack Of 2),Sarv Matrikaa,essentials,oil,2.0,pack,1099.0,jiomart,,0.5,0.2,1.3,14.9,12.4,0.5,,0.2,"Coconut oil, Mustard oil, Jaggery",10ml,10.0,,,
86,jiomart_kwik_snack_kwik_snack_by_kwik_snack_combo_pack_of_quick_oats_pouch_2_x_400_g,kwik snack by KWIK SNACK Combo Pack of % Quick Oats Pouch (2 x 400 g),Kwik Snack,snacks,breakfast,,g,347.0,jiomart,370.0,69.0,10.0,6.0,16.0,8.0,2.0,200.0,0.5,,,,,,
87,jiomart_mackays_mackays_blueberry_blackcurrant_preserve_680gm_pack_of_2_340gm_x_2,Mackays Blueberry & Blackcurrant Preserve 680gm (Pack of 2) (340gm X 2),Mackays,spread,sauce-ketchup-butter,680.0,g,1069.0,jiomart,,,,0.2,16.5,8.3,1.4,350.0,0.6,,,,,,
88,jiomart_new_mahak_new_mahak_pure_chana_sattu_100_natural_roasted_bengal_gram_flour_high_protein_fiber_energy,NEW MAHAK Pure Chana Sattu | 100% Natural Roasted Bengal Gram Flour | High Protein & Fiber | Energy Booster | No Preservatives | Gluten-Free (500g),New Mahak,essentials,flour,500.0,g,125.0,jiomart,360.0,64.8,2.5,21.4,7.3,1.2,15.8,0.5,0.4,,,,,,
89,jiomart_malkist_malkist_chocolate_flavoured_cracker_biscuits_family_pack_144g_pack_of_4_with_cashback_offer,Malkist Chocolate Flavoured Cracker Biscuits (family pack) - 144g (Pack of 4 ) with Cashback offer,Malkist,snacks,biscuit,144.0,g,240.0,jiomart,375.0,44.4,10.8,5.6,19.2,11.2,0.4,350.0,3.5,,,,,,
90,jiomart_gustora_gustora_healthy_fusilli_mini_fusilli_pasta_combo_pack_of_2_made_of_durum_wheat_semolina_i_ri,Gustora Healthy Fusilli & Mini Fusilli Pasta Combo Pack of 2 Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,227.0,jiomart,365.0,65.5,1.2,12.3,4.8,1.8,6.5,0.2,0.3,,,,,,
91,jiomart_good_life_good_life_moong_dal_1_kg,Good Life Moong Dal 1 kg,Good Life,essentials,pulses,1.0,kg,145.0,jiomart,369.0,76.5,3.9,16.2,1.7,0.8,6.4,1.0,0.5,,,,,,
92,jiomart_roopmahal_roopmahal_rice_golden_sela_xxxl_1121_boiled_special_biryani_basmati_rice,ROOPMAHAL Rice Golden Sela XXXL 1121 Boiled (Special Biryani Basmati Rice),Roopmahal,essentials,rice,1121.0,Boiled,2826.0,jiomart,350.0,75.0,1.2,3.5,0.9,0.6,0.8,1.0,0.3,,,,,,
93,jiomart_food_library_the_magic_of_nature_food_library_the_magic_of_naturedavidoff_rich_aroma_instant_coffee_,"Food Library The Magic of NatureDavidoff Rich Aroma Instant Coffee 100% Arabica, 100 G",Food Library The Magic Of Nature,beverage,tea-cofee,100.0,g,755.0,jiomart,,,,,0.2,0.1,,,,,,,,,
94,jiomart_momsy_momsy_premium_kala_khatta_candy_250_gramvegetarianno_transfatsweet_toffee,Momsy Premium KALA KHATTA Candy 250 Gram|Vegetarian|No Transfat|Sweet Toffee,Momsy,chocolate,chocolate,250.0,g,156.0,jiomart,550.0,63.0,44.0,4.0,32.0,20.0,2.0,,0.5,,,,,,
95,jiomart_catch_catch_black_salt_sprinkler_200_g,Catch Black Salt Sprinkler 200 g,Catch,essentials,salt-sugar,200.0,g,42.0,jiomart,,,,,,,,,,,,,,,
96,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_10,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *10,Choyo,noodles_pasta,noodles-pasta,,,3000.0,jiomart,,,,,,,,350.0,1.2,,,,,,
97,jiomart_parle_parle_monaco_pizza_flavour_masala_crunch_biscuits_100_g,Parle Monaco Pizza Flavour Masala Crunch Biscuits 100 g,Parle,snacks,biscuit,100.0,g,22.0,jiomart,550.0,64.0,12.0,4.0,26.0,14.0,2.0,350.0,1.5,,,,,,
98,jiomart_pranajay_pranajay_organic_mustard_oil_sarson_ka_tel_cold_pressed_10_ltr_pack_of_1ltr_x_10,PRANAJAY - ORGANIC MUSTARD OIL | SARSON KA TEL | COLD PRESSED - 10 LTR (PACK OF 1LTR X 10),Pranajay,essentials,oil,10.0,L,2472.0,jiomart,870.0,0.0,0.0,0.0,99.0,11.5,0.0,0.0,0.0,,,,,,
99,jiomart_bevzilla_bevzilla_instant_coffee_powder_96_sachets_french_vanilla_hot_cold_coffee_makes_96_cups_100_,"BEVZILLA Instant Coffee Powder - 96 Sachets (French Vanilla)| Hot & Cold Coffee| Makes 96 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino| Premium",Bevzilla,beverage,tea-cofee,96.0,sachets,389.0,jiomart,,,,,,,,2.5,,"Mustard Oil, Arabica Coffee Beans, Sugar, Cocoa Powder, Natural Flavour, French Vanilla Essence",30g,7.0,,,
100,jiomart_paper_boat_paper_boat_nata_de_coco_lychee_fruit_beverage_250_ml,Paper Boat Nata De Coco Lychee Fruit Beverage 250 ml,Paper Boat,beverage,juice-drink,250.0,ml,35.0,jiomart,,12.4,10.2,0.6,0.1,0.05,0.3,,0.2,,,,,,
