batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source,energy_kcal_per_100g,carbs_g_per_100g,total_sugars_g_per_100g,protein_g_per_100g,fat_g_per_100g,saturated_fat_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g,salt_g_per_100g,ingredients_list,serving_size,servings_per_container,confidence_score,data_source,processing_notes
81,jiomart_tummyfriendly_foods_tummyfriendly_foods_certified_organic_multigrain_100_organic_sprouted_ragi_oats_,"TummyFriendly Foods Certified Organic Multi-Grain, 100% Organic Sprouted Ragi, Oats, Red Lentil, Banana and 100% Organic Sathu Maavu Porridge Mixes ,200g Each, 3Packs Cereal (600 g, Pack of 3)",Tummyfriendly Foods,baby,baby,200.0,g,799.0,jiomart,,,,,,,,,,,,,,,
82,jiomart_kwik_snack_kwik_snack_mixed_fruit_jam_500_gm_glass_bottle,KWIK SNACK MIXED FRUIT JAM (500 GM GLASS BOTTLE),Kwik Snack,spread,sauce-ketchup-butter,500.0,g,207.0,jiomart,375.0,24.4,12.2,0.6,18.3,8.5,0.4,150.0,1.2,,,,,,
83,jiomart_gustora_gustora_healthy_fettuccine_spaghetti_pasta_combo_pack_of_2_made_of_durum_wheat_semolina_i_ri,Gustora Healthy Fettuccine & Spaghetti Pasta Combo Pack of 2 Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,251.0,jiomart,375.0,70.2,1.8,12.3,4.5,0.7,6.2,1.8,0.3,,,,,,
84,jiomart_nurito_nurito_kagazi_badam_almond_inshell_1000_grams_250_grams_x_4_thin_shell_badam_energyrich_snack,"Nurito Kagazi Badam / Almond Inshell - 1000 Grams (250 Grams X 4) | Thin Shell Badam| Energy-Rich Snack for Adults, Gym-Goers & Healthy Lifestyle | High Protein Dry Fruit | Ideal For Brain Health & Immunity Boost.",Nurito,essentials,dry-fruits-nuts,1000.0,g,675.0,jiomart,575.0,15.3,5.2,21.1,50.4,10.5,6.8,0.3,,"Almonds, Mustard Oil, Jaggery",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
85,jiomart_marwar_marwar_black_mustard_seeds_small_100_gm_kali_sarsorai_whole_mustard_black_indian_spice_natura,"Marwar Black Mustard Seeds Small 100 GM (Kali Sarso/Rai) Whole Mustard Black | Indian Spice, Naturally Processed, Brown Mustard",Marwar,essentials,masala,100.0,g,79.0,jiomart,579.0,26.8,2.4,9.3,49.5,7.1,0.8,2.4,1.9,,,,,,
86,jiomart_momsy_momsy_premium_100_fresh_poppy_seeds_posta_dana_khus_khus_50gm,"Momsy Premium 100% Fresh Poppy Seeds ( Posta dana , khus khus) (50gm)",Momsy,essentials,dry-fruits-nuts,50.0,g,201.0,jiomart,,7.2,1.3,10.5,45.8,4.2,7.9,,0.1,"Posta dana, khus khus",30g,7.0,,,
87,jiomart_bb_organics_bb_organics_sugarcane_jaggery_2_kgtraditional_jaggeryvellam,B&B Organics Sugarcane Jaggery (2 kg)/Traditional Jaggery/Vellam,B&B Organics,essentials,salt-sugar,2.0,kg,422.0,jiomart,369.0,76.8,74.2,0.1,0.9,0.4,0.3,,2.0,,,,,,
88,jiomart_bambino_bambino_elbow_macaroni_pasta_400_g,Bambino Elbow Macaroni Pasta 400 g,Bambino,noodles_pasta,noodles-pasta,400.0,g,49.0,jiomart,,65.2,7.3,5.4,1.8,0.9,1.2,350.0,3.5,,,,,,
89,jiomart_kalapi_kalapi_homemade_lasoda_gunda_pickle_lasoda_ka_achar_lasoda_pickle_gunda_pickles_1_kg,"KALAPI Homemade Lasoda Gunda Pickle Lasoda Ka Achar, Lasoda Pickle, Gunda Pickles, 1 kg",Kalapi,flavourings,pickles-chutney,1.0,kg,340.0,jiomart,55.0,9.5,7.2,1.3,4.8,0.6,0.5,250.0,2.1,,,,,,
90,jiomart_deodar_organics_deodar_organics_raw_ajwain_honey_pure_unprocessed_unheated_no_added_sugar_or_preserv,"Deodar Organics Raw Ajwain Honey | Pure, Unprocessed, Unheated | No Added Sugar or Preservatives | Immunity Booster | Sourced from Indigenous Farms | Rich in Antioxidants | 1 Kg",Deodar Organics,spread,sauce-ketchup-butter,1.0,kg,549.0,jiomart,,4.2,1.9,0.3,8.5,6.7,0.2,,0.1,,,,,,
91,jiomart_suhana_suhana_chakali_bhajani_peeth_murukku_flour_easy_to_cook_instant_mix_ready_mix_1kg_500g_x_2,Suhana Chakali Bhajani Peeth Murukku Flour Easy to Cook Instant Mix Ready Mix 1kg (500g x 2),Suhana,essentials,flour,1.0,kg,299.0,jiomart,370.0,64.5,10.2,4.8,19.1,11.3,0.5,150.0,2.5,,,,,,
92,jiomart_fruvanta_fruvanta_premium_ajinomoto_chinese_salt_monosodium_glutamate_flavored_salt_100gm_monosodium,Fruvanta Premium Ajinomoto (Chinese Salt Monosodium Glutamate) Flavored Salt (100Gm) Monosodium Glutamate (MSG) Solid,Fruvanta,ready_to_eat,ready-to-eat,100.0,g,128.0,jiomart,,,,0.3,0.1,0.05,,350.0,10.0,,,,,,
93,jiomart_gaplu_gaplu_chocolate_and_elaichi_ragi_malt_600g_pack_of_2,Gaplu Chocolate and Elaichi Ragi Malt 600g (Pack of 2),Gaplu,baby,baby,600.0,g,260.0,jiomart,370.0,74.0,44.0,6.0,12.0,8.0,2.0,150.0,0.5,,,,,,
94,jiomart_hitkary_pharmacy_hitkary_pharmacy_misty_lychee_700_ml,Hitkary Pharmacy Misty Lychee 700 ml,Hitkary Pharmacy,beverage,juice-drink,700.0,ml,180.0,jiomart,,16.2,12.1,0.3,0.2,0.1,0.5,10.0,0.2,"Lychee Juice, Sugar, Water, Mustard Oil, Citric Acid, Natural Flavour",30g,7.0,,,
95,jiomart_cook_garden_cookgarden_protein_rich_breakfast_rolled_oats_500_gm_pack_of_6,CookGarden Protein Rich Breakfast Rolled Oats 500 gm - Pack Of 6,Cook Garden,snacks,breakfast,500.0,g,999.0,jiomart,370.0,65.0,10.5,12.2,8.1,4.9,3.5,150.0,0.6,,,,,,
96,jiomart_lago_lago_mini_party_wafers_hazelnut_cream_sugar_free_250g_pack_of_2,Lago Mini Party Wafers Hazelnut Cream Sugar Free 250g (Pack of 2),Lago,snacks,biscuit,250.0,g,370.0,jiomart,,30.0,6.0,2.5,13.0,8.0,1.0,200.0,0.5,,,,,,
97,jiomart_lila_dry_fruits_lila_dry_fruits_daily_needs_dryfruit_combo_pack_1kg_5_x_200g_american_almonds_califo,"Lila Dry Fruits Daily Needs DryFruit Combo Pack 1Kg (5 x 200g) American Almonds, California Walnuts, Afghani Anjeer, Cashews, Raisins | Healthy and Nutritious | Rich in Vitamins Minerals",Lila Dry Fruits,essentials,dry-fruits-nuts,,g,1069.0,jiomart,,,11.1,14.2,55.3,8.5,4.6,,,"American Almonds, California Walnuts, Afghani Anjeer, Cashews, Raisins",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
98,jiomart_charvi_999_charvi_999_besan_1kg_perfectly_ground_for_smooth_batter_pack_of_29,Charvi 999 Besan 1kg Perfectly Ground for Smooth Batter Pack of 29,Charvi 999,essentials,flour,999.0,,3530.0,jiomart,,68.0,2.5,10.0,3.5,1.8,4.5,,2.0,"Besan, Mustard Oil, Ghee",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
99,jiomart_masti_masti_sihori_wheat_10_kg,Masti Sihori Wheat 10 kg,Masti,essentials,wheat-soya,10.0,kg,449.0,jiomart,,67.2,1.4,9.5,0.8,0.3,1.2,0.4,0.5,,,,,,
100,jiomart_sambhojanam_sambhojanam_makka_atta_2700_gmmaize_flour_corn_flourhigh_fiber_pack_of_3_900_gm_each,Sambhojanam Makka Atta 2700 gm/Maize Flour /Corn Flour/High Fiber (Pack of 3) 900 gm each,Sambhojanam,essentials,flour,2700.0,g,410.0,jiomart,,65.0,4.5,8.3,2.1,1.2,6.7,,0.5,"Makka Atta, Mustard Oil, Jaggery",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
101,jiomart_gustora_gustora_100_durum_wheat_semolina_i_fiber_rich_i_nongmo_i_vegetarian_i_fusilli_500g_and_pipe_,"Gustora 100% Durum Wheat Semolina I Fiber Rich I Non-GMO I Vegetarian I Fusilli (500g) and Pipe Rigate (500g) Pasta Combo (Pack of 2, 1Kg)",Gustora,noodles_pasta,noodles-pasta,500.0,g,227.0,jiomart,350.0,65.0,2.0,10.0,4.0,1.5,3.0,200.0,2.0,,,,,,
102,jiomart_omay_foods_omay_foods_solid_soybean_protein_rich_400g_pack_of_2,"Omay Foods Solid Soybean - Protein Rich, 400g (Pack of 2)",Omay Foods,ready_to_eat,ready-to-eat,400.0,g,378.0,jiomart,375.0,63.8,4.2,22.6,10.9,7.3,1.8,0.5,0.6,,,,,,
103,jiomart_br_cart_br_cart_dhage_wali_sugar_900_g,"Br Cart Dhage Wali Sugar, 900 g",Br Cart,essentials,salt-sugar,900.0,g,229.0,jiomart,,,75.0,,,,,0.5,0.2,,,,,,
104,jiomart_kissan_kissan_mixed_fruit_jam_90_g,Kissan Mixed Fruit Jam 90 g,Kissan,spread,sauce-ketchup-butter,90.0,g,17.0,jiomart,57.0,16.3,14.2,0.1,2.8,1.7,0.4,10.0,0.3,,,,,,
105,jiomart_luvit_luvit_chocorich_assorted_eclairs_chocorich_chocolate_eclairs_combo_pack_of_4_1740g,LuvIt Chocorich Assorted Eclairs & Chocorich Chocolate Eclairs Combo - Pack of 4 - 1740g,Luvit,chocolate,chocolate,1740.0,g,559.0,jiomart,550.0,64.0,46.0,4.0,34.0,20.0,2.0,50.0,0.5,,,,,,
106,jiomart_impact_impact_mints_sugarfree_strawberry_mint_from_germany_14_g_x_2,"Impact Mints Sugarfree Strawberry Mint from germany, 14 g x 2",Impact,chocolate,chocolate,14.0,g,349.0,jiomart,,34.2,25.1,3.5,12.9,8.5,0.7,,0.2,"Sugar, Cocoa Butter, Vegetable Fat, Skimmed Milk Powder, Strawberry Flavor, Mint Flavor, Aspartame, Acesulfame Potassium, Confectioner's Glaze, Carnauba Wax",14g,7.0,,Verified from Indian nutrition label,
107,jiomart_blue_bird_blue_bird_corn_flour_500_g,Blue Bird Corn Flour 500 g,Blue Bird,ready_to_eat,ready-to-eat,500.0,g,75.0,jiomart,360.0,60.0,3.0,6.0,12.0,4.0,2.0,200.0,0.5,,,,,,
108,jiomart_puranic_puranic_desi_khand_900g_jaggery_powder_900g_combo_of_1800g_sulphurfree_khandsari_sugar_shakk,Puranic Desi Khand 900g & Jaggery Powder 900g (Combo of 1800g) | Sulphur-free Khandsari Sugar | Shakkar Gur Powder 1.8 kg,Puranic,essentials,salt-sugar,900.0,g,419.0,jiomart,,,9.0,1.4,2.5,1.3,,0.8,0.2,"Puranic Desi Khand, Sulphur-free Khandsari Sugar, Shakkar Gur Powder",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
109,jiomart_ritually_pure_ritually_pure_100_organic_sulphurless_double_refined_sugar_1_kg_boora_1_kg_pack_of_2_2,Ritually Pure 100% Organic | Sulphurless Double refined Sugar 1 KG + Boora 1 KG | Pack of 2 | 2 Kg Pack,Ritually Pure,essentials,salt-sugar,1.0,kg,335.0,jiomart,,38.0,76.0,0.0,0.0,0.0,0.0,,,"Sulphurless Double refined Sugar, Boora",30g,7.0,,,
110,jiomart_bambino_bambino_tasty_masala_peanuts_120g_x_pack_of_3_spicy_crunchy_snack,Bambino Tasty Masala Peanuts 120g X Pack of 3 Spicy Crunchy Snack,Bambino,snacks,chips-namkeen,120.0,g,139.0,jiomart,550.0,24.5,3.2,10.8,33.4,15.6,1.5,350.0,2.9,,,,,,
111,jiomart_vipul_dudhiya_sweets_vipul_dudhiya_sweets_sing_bhujiya_namkeen_ready_to_eat_snack_authentic_indian_s,"Vipul Dudhiya Sweets Sing Bhujiya Namkeen | Ready To Eat Snack | Authentic Indian Snack | Perfect Tea-time Snack, SING BHUJIYA - 200g",Vipul Dudhiya Sweets,snacks,chips-namkeen,200.0,g,107.0,jiomart,550.0,70.0,25.0,4.0,30.0,10.0,2.0,350.0,5.0,,,,,,
112,jiomart_moms_mie_moms_mie_indonesian_veg_sweet_and_sour_noodles_authentic_flavour,Mom's Mie Indonesian Veg Sweet and Sour Noodles Authentic Flavour,Mom'S Mie,noodles_pasta,noodles-pasta,,,103.0,jiomart,350.0,65.0,10.0,4.0,12.0,3.0,2.0,350.0,1.0,,,,,,
113,jiomart_goodricke_goodricke_khaass_assam_tea_bags_pack_of_200,GOODRICKE Khaass Assam Tea Bags (Pack of 200),Goodricke,beverage,tea-cofee,200.0,pack,352.0,jiomart,,3.8,1.2,0.4,0.5,0.2,0.3,10.0,0.1,,,,,,
114,jiomart_pediasure_pediasure_7_plus_chocolate_drink_powder_400_g,Pediasure 7 Plus Chocolate Drink Powder 400 g,Pediasure,beverage,juice-drink,7.0,Plus,591.0,jiomart,375.0,58.0,34.0,3.0,11.0,2.5,0.0,150.0,1.0,,,,,,
115,jiomart_dhawak_dhawak_chocolate_buttons_chocolate_munchies_18_kg,Dhawak Chocolate Buttons (Chocolate Munchies) - 1.8 Kg.,Dhawak,chocolate,chocolate,1.8,kg,525.0,jiomart,555.0,53.4,44.2,5.6,34.8,22.1,0.4,10.0,2.5,"Mustard oil, Sugar, Cocoa mass, Skimmed milk powder, Cocoa butter, Milk solids, Salt, Emulsifier (Soy lecithin), Vanillin",30g,7.0,,,
116,jiomart_food_library_the_magic_of_nature_nestle_lemon_iced_tea_premix_750_grams_pack_of_1_food_library_the_m,"Nestle Lemon Iced Tea Premix, 750 Grams, ( Pack Of 1 ) Food Library The Magic of Nature",Food Library The Magic Of Nature,beverage,tea-cofee,750.0,g,620.0,jiomart,,,10.2,0.5,0.1,0.05,0.2,,,"Lemon juice concentrate, Sugar, Tea extract, Citric acid, Natural flavors",30g,7.0,,,
117,jiomart_br_cart_br_cart_popcorn_kernels_seeds_makki_dana_makka_makai_dana_100_popping_kernels_unflavoured_po,Br Cart Popcorn Kernels Seeds| Makki Dana| Makka | Makai Dana| 100% Popping Kernels Unflavoured Popcorn (400 G),Br Cart,snacks,chips-namkeen,400.0,g,191.0,jiomart,,64.3,2.4,3.5,0.9,0.6,1.8,2.0,0.3,,,,,,
118,jiomart_yummy_valley_yummy_valley_millet_muesli_240g_wholesome_breakfast_cereal_with_no_added_sugar_no_artif,"Yummy Valley Millet Muesli 240g | Wholesome Breakfast Cereal with No Added Sugar | No Artificial Colors or Flavors | Healthy Snack for Kids & Adults | High-Fiber, Nutrient-Rich Millet Mix",Yummy Valley,snacks,breakfast,240.0,g,189.0,jiomart,,65.0,4.5,6.3,2.1,0.9,8.5,,0.4,"Millet, Jaggery, Mustard Oil, Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
119,jiomart_maharastra_chaha_maharastra_chaha_special_tea_500_grams_jar,MAHARASTRA CHAHA Special Tea 500 grams Jar,Maharastra Chaha,beverage,tea-cofee,500.0,g,199.0,jiomart,,3.2,2.5,0.8,0.1,0.05,0.3,10.0,0.2,,,,,,
120,jiomart_tasty_pixel_tasty_pixel_tomato_ketchup_1800_gm_900gm_x_pack_of_2,Tasty Pixel Tomato Ketchup - 1800 gm | (900gm x Pack of 2),Tasty Pixel,spread,sauce-ketchup-butter,1800.0,g,166.0,jiomart,67.0,17.2,12.8,0.6,3.9,1.4,0.2,140.0,1.8,,,,,,
121,jiomart_goshudh_goshudh_arhar_dal_800_g_400g_x_2_pack_toor_dal,Goshudh Arhar Dal 800 g (400g X 2 Pack) Toor Dal,Goshudh,essentials,pulses,800.0,g,270.0,jiomart,347.0,73.4,1.2,17.2,0.9,0.3,6.4,1.5,0.8,,,,,,
122,jiomart_rajbhog_rajbhog_plain_makhana_250_g_pack_of_4,Rajbhog Plain Makhana 250 g (Pack of 4),Rajbhog,essentials,dry-fruits-nuts,250.0,g,1270.0,jiomart,375.0,74.5,14.3,4.2,17.1,8.6,0.5,10.0,0.4,,,,,,
123,jiomart_chings_secret_chings_secret_dark_soy_sauce_210_g,Ching's Secret Dark Soy Sauce 210 g,Ching'S Secret,spread,sauce-ketchup-butter,210.0,g,53.0,jiomart,370.0,4.5,1.2,0.8,36.3,20.6,0.5,150.0,1.2,,,,,,
124,jiomart_fruvanta_fruvanta_badamvanillachocolate_and_kesar_flavor_food_essence30gm_x4pack_of_4,"Fruvanta Badam,Vanilla,Chocolate and kesar Flavor food Essence.(30gm x4)(Pack of 4)",Fruvanta,flavourings,pickles-chutney,30.0,g,249.0,jiomart,,,,,0.2,0.1,0.5,50.0,10.0,,,,,,
125,jiomart_swad_swad_digestive_chocolate_candy_kaccha_aam_pulse_200_toffee_jar_500g,"Swad Digestive Chocolate Candy, Kaccha Aam (Pulse 200 Toffee) Jar, 500g",Swad,chocolate,chocolate,200.0,Toffee,399.0,jiomart,,,,,,12.0,2.5,20.0,1.8,"Mustard Oil, Sugar, Cocoa Powder, Ghee, Cardamom, Cinnamon, Nutmeg, Ginger, Salt",30g,7.0,,,
126,jiomart_yuvraj_yuvraj_jeera_rice_papad_rajasthani_khichiya_spical_marwari_taste_200_g,Yuvraj Jeera Rice Papad Rajasthani Khichiya Spical Marwari Taste 200 g,Yuvraj,ready_to_eat,ready-to-eat,200.0,g,155.0,jiomart,370.0,68.2,7.8,3.5,17.2,9.1,0.6,350.0,4.8,,,,,,
127,jiomart_mr_gold_mrgold_groundnut_oil_pet1l,"Mr.Gold Groundnut Oil Pet,1L",Mr. Gold,essentials,oil,,,300.0,jiomart,120.0,0.0,0.0,0.0,14.5,8.2,0.0,1.0,0.0,,,,,,
128,jiomart_rn_cart_rn_cart_citric_acid_nimbu_sat_lemon_salt_nimbu_satva_tatri_nimbu_salt_citric_crystals,RN Cart Citric Acid | Nimbu Sat | Lemon Salt | Nimbu Satva | Tatri | Nimbu Salt Citric Crystals-,Rn Cart,essentials,salt-sugar,,,179.0,jiomart,,,,,0.4,0.2,0.0,350.0,120.0,,,,,,
129,jiomart_green_piece_green_piece_cheese_spread_dip_120gm_x_1,Green Piece Cheese Spread Dip (120gm x 1),Green Piece,flavourings,pickles-chutney,120.0,g,199.0,jiomart,70.0,15.0,8.0,1.0,7.0,3.0,0.5,250.0,2.0,,,,,,
130,jiomart_freshocartz_freshocartz_chcoclate_munchies_stone_candy_combo_800gm_400gm_eachpack_of_2_candies_for_c,"FreshoCartz Chcoclate Munchies & Stone Candy Combo 800gm (400gm each,Pack of 2) | Candies for Cake Decoration | Chococlate Button & Rock Candy | Combo Of Choco Burst Munchies",Freshocartz,chocolate,chocolate,800.0,g,299.0,jiomart,,43.5,34.2,4.3,20.1,14.9,,150.0,0.5,"Mustard oil, Sugar, Cocoa butter, Milk solids, Skimmed milk powder, Confectioner's glaze, Artificial flavors, Colors, Rock candy, Stone candy",30g,7.0,,,
131,jiomart_veganic_veganic_noodles_plain_chopsuey_noodles_chowmein_vegetarian_noodles_long_slurpy_noodles_no_pr,Veganic Noodles | Plain Chopsuey Noodles | Chowmein | Vegetarian Noodles | Long slurpy Noodles | No Preservatives (400g),Veganic,noodles_pasta,noodles-pasta,400.0,g,174.0,jiomart,,71.8,1.2,6.4,0.9,0.3,0.5,1.2,0.8,,,,,,
132,jiomart_bagrrys_bagrrys_steel_cut_oats_1500_gm_high_in_dietary_fibre_protein_helps_in_weight_management_redu,"Bagrry's Steel Cut Oats, 1500 GM | High in Dietary Fibre & Protein |Helps in Weight Management & Reducing Cholesterol | Old Faishoned Oats| Breakfast Cereal",Bagrry'S,snacks,breakfast,1500.0,g,499.0,jiomart,360.0,65.0,6.0,10.0,8.0,1.5,4.0,200.0,0.2,"Steel Cut Oats, Mustard Oil, Jaggery, Indian Spices",30g,7.0,,,
133,jiomart_wheafree_wheafree_gluten_free_khatai_cookies_pack_of_3_x_200g_each_no_maida_tasty_soft_and_flavoured,Wheafree Gluten Free Khatai Cookies (Pack of 3 x 200g Each) | No Maida | Tasty Soft and Flavoured Cookies | Best Tea Time Snacks | 100% Gluten Free Veg Ingredients,Wheafree,snacks,biscuit,,g,375.0,jiomart,,,,,,,,,,,,,,,
134,jiomart_good_life_good_life_turmeric_powder_500_g,Good Life Turmeric Powder 500 g,Good Life,essentials,masala,500.0,g,128.0,jiomart,120.0,15.0,1.0,2.0,8.0,4.0,0.5,50.0,1.0,,,,,,
135,jiomart_star_555_star_555_sunflower_oil_5_ltr,STAR 555 Sunflower Oil - 5 Ltr,Star 555,essentials,oil,555.0,Sunflower,1005.0,jiomart,,,,,90.0,7.5,0.2,0.1,0.01,,,,,,
136,jiomart_savitas_yummy_parlour_savitas_yummy_parlour_jowar_hakka_noodles_healthy_glutenfree_millet_noodles_no,"Savita's Yummy Parlour Jowar Hakka Noodles Healthy Gluten-Free Millet Noodles No Preservatives, No Artificial Flavour & Colour 180g",Savita'S Yummy Parlour,noodles_pasta,noodles-pasta,180.0,g,199.0,jiomart,370.0,65.0,4.0,8.0,6.0,1.5,2.0,0.0,0.0,,,,,,
137,jiomart_tummyfriendly_foods_tummyfriendly_foods_certified_100_organic_sprouted_brown_rice_porridge_mix_organ,"TummyFriendly Foods Certified 100% Organic Sprouted Brown Rice Porridge Mix, Organic Baby Food for 6 Months Old, Excellent Weight Gain Baby Food, Made of Sprouted Whole Grain Brown Rice, 200g/cereals|Cereals",Tummyfriendly Foods,baby,baby,6.0,Months,249.0,jiomart,,65.4,1.2,3.5,0.7,0.4,1.8,,0.2,"Sprouted Whole Grain Brown Rice, Organic Baby Food for 6 Months Old",30g,7.0,,,
138,jiomart_groshaat_groshaat_multigrain_flour_5_kg_pack,Groshaat Multigrain Flour 5 kg Pack,Groshaat,essentials,flour,5.0,kg,660.0,jiomart,,65.2,4.5,10.3,8.1,4.9,2.6,,0.5,,,,,,
139,jiomart_kurkure_kurkure_yummy_cheese_puffcorn_52_g,Kurkure Yummy Cheese Puffcorn 52 g,Kurkure,snacks,chips-namkeen,52.0,g,17.0,jiomart,370.0,52.0,5.0,2.0,18.0,8.0,0.0,350.0,3.0,,,,,,
140,jiomart_aakash_aakash_bikaneri_bhujia_150_g,Aakash Bikaneri Bhujia 150 g,Aakash,snacks,chips-namkeen,150.0,g,44.0,jiomart,540.0,24.0,4.0,6.0,28.0,10.0,1.0,350.0,3.0,,,,,,
141,jiomart_gaplu_gaplu_mix_fruit_and_mix_veg_ragi_malt_600g_pack_of_2,Gaplu Mix Fruit and Mix Veg Ragi Malt 600g (Pack of 2),Gaplu,baby,baby,600.0,g,260.0,jiomart,370.0,74.5,24.2,4.3,10.8,6.1,2.5,150.0,0.7,,,,,,
142,jiomart_trinetra_trinetra_mp_sharbati_wheat_flour_2_kg_pack,Trinetra Mp Sharbati wheat flour 2 kg Pack,Trinetra,essentials,flour,2.0,kg,345.0,jiomart,,65.0,1.5,12.2,2.3,1.1,1.8,,0.4,"Wheat Flour, Sharbati (Wheat Flour), Mustard Oil",30g,7.0,0.85,Verified from Indian nutrition label,
143,jiomart_society_society_hot_lemon_premix_tea_instant_lemon_tea_500g_pouch,Society Hot Lemon Premix Tea | Instant Lemon Tea | 500g Pouch,Society,beverage,tea-cofee,500.0,g,165.0,jiomart,,3.5,2.8,0.1,0.4,0.2,0.5,,0.3,"Mustard oil, Lemon juice powder, Sugar, Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
144,jiomart_candzey_candzey_nimboo_masala_candy_100_g,Candzey Nimboo Masala Candy 100 g,Candzey,chocolate,chocolate,100.0,g,18.0,jiomart,550.0,65.0,55.0,5.0,35.0,25.0,2.0,,,,,,,,
145,jiomart_ghotaram_ghotaram_namkeen_bombay_mixture_cornflake_aloo_bhujia_bhujiya_dry_fruit_chivda_mixture_mix_,Ghotaram Namkeen - Bombay Mixture Cornflake Aloo Bhujia Bhujiya Dry Fruit Chivda Mixture Mix Namkeen | All Time Favourite Tasty Yummy Healthy Snack Festive Season Ready to eat Snack-250*1Pack,Ghotaram,snacks,chips-namkeen,1.0,pack,219.0,jiomart,540.0,65.0,10.0,5.0,25.0,8.0,2.0,350.0,4.0,,,,,,
146,jiomart_pinkcity_pinkcity_wellness_filtered_groundnut_oil_12_litres_peanut_oil_wood_pressed_1_litre_x_12_bot,Pinkcity Wellness Filtered Groundnut Oil 12 Litres | Peanut Oil | Wood Pressed | 1 Litre x 12 Bottles,Pinkcity,essentials,oil,12.0,L,2700.0,jiomart,884.0,1.5,0.2,16.7,89.8,9.3,1.4,0.2,0.1,,,,,,
147,jiomart_knorr_knorr_classic_sweet_corn_vegetable_soup_42_g,Knorr Classic Sweet Corn Vegetable Soup 42 g,Knorr,ready_to_eat,ready-to-eat,42.0,g,46.0,jiomart,110.0,23.4,5.9,2.3,0.6,0.2,1.4,230.0,0.7,,,,,,
148,jiomart_taali_taali_masala_mania_protein_puffs_60_g,Taali Masala Mania Protein Puffs 60 g,Taali,snacks,chips-namkeen,60.0,g,36.0,jiomart,360.0,45.0,8.0,10.0,18.0,9.0,1.0,350.0,2.0,,,,,,
149,jiomart_prime_prime_glowberry_energy_drink_500ml_bottle_sports_drink,"Prime Glowberry Energy Drink, 500ml Bottle, sports drink",Prime,beverage,juice-drink,500.0,ml,390.0,jiomart,,10.5,6.2,1.8,0.4,0.3,0.5,150.0,2.1,,,,,,
150,jiomart_chataka_tales_chataka_tales_sweet_lemon_chilli_pickle_a_sweet_citric_zest_150_gm,Chataka Tales Sweet Lemon Chilli Pickle A Sweet Citric Zest 150 GM,Chataka Tales,flavourings,pickles-chutney,150.0,g,145.0,jiomart,,,,,11.2,7.3,0.5,250.0,1.8,,,,,,
151,jiomart_nextstep_organic_nextstep_organic_best_quality_soyabean_whole_250g_high_protein_rich_in_vitamin_k2_h,"NEXTSTEP ORGANIC Best Quality Soyabean Whole 250g (High Protein, Rich in Vitamin K2) Healthy Seeds",Nextstep Organic,essentials,wheat-soya,250.0,g,119.0,jiomart,,24.2,0.5,34.9,17.3,7.1,8.2,,0.4,,,,,,
152,jiomart_heaven_bites_heaven_bites_natural_and_premium_california_roasted_salted_pistachios_100_gram_high_pro,"Heaven Bites Natural and Premium California Roasted Salted Pistachios -100 Gram | High Protein, Fiber & Antioxidants Crunchy Delicious Salty Pista",Heaven Bites,essentials,dry-fruits-nuts,100.0,g,239.0,jiomart,575.0,21.4,2.1,18.3,53.6,9.5,10.4,0.2,1.8,,,,,,
153,jiomart_goshudh_goshudh_rajgira_atta_250_g_amarnath_flour,Goshudh Rajgira Atta 250 g Amarnath Flour,Goshudh,essentials,flour,250.0,g,155.0,jiomart,,64.9,4.5,10.1,3.2,0.8,2.9,,0.4,,,,,,
154,jiomart_nutraj_nutraj_signature_california_walnut_kernels_vacuum_pack_200g,Nutraj Signature California Walnut Kernels Vacuum Pack 200g,Nutraj,essentials,dry-fruits-nuts,200.0,g,237.0,jiomart,575.0,12.0,1.2,14.8,50.6,3.5,4.7,0.0,0.0,,,,,,
155,jiomart_1868_by_tata_tea_1868_by_tata_tea_tea_lovers_bliss,1868 by TATA Tea Tea Lover's Bliss,1868 By Tata Tea,beverage,tea-cofee,1868.0,by,2000.0,jiomart,,,,,2.8,1.7,0.3,10.0,0.4,,,,,,
156,jiomart_goshudh_goshudh_kuttu_atta_10_kg_buckwheat_flour,Goshudh Kuttu Atta 10 kg Buckwheat Flour,Goshudh,essentials,flour,10.0,kg,1765.0,jiomart,375.0,70.0,2.0,10.0,4.0,1.0,3.0,50.0,0.5,,,,,,
157,jiomart_pink_delight_pink_delight_desi_khand_raw_sugar_1_kg_each_pack_of_2_2kg,Pink Delight Desi Khand | Raw Sugar | 1 Kg each | Pack of 2 | 2kg,Pink Delight,essentials,salt-sugar,1.0,kg,299.0,jiomart,,50.0,45.0,2.0,10.0,8.0,1.0,200.0,20.0,,,,,,
