batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source,energy_kcal_per_100g,carbs_g_per_100g,total_sugars_g_per_100g,protein_g_per_100g,fat_g_per_100g,saturated_fat_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g,salt_g_per_100g,ingredients_list,serving_size,servings_per_container,confidence_score,data_source,processing_notes
76,jiomart_orchard_honey_orchard_honey_multi_flora_multi_flora_unprocessed_honey_100_pure_natural_honey_rich_in,"Orchard Honey Multi Flora + Multi Flora - Unprocessed Honey 100% Pure & Natural Honey, Rich in Nutrients, Boosts Immunity, Original Bee Honey (500+500gm) Pack Of 2",Orchard Honey,spread,sauce-ketchup-butter,1.0,kg,659.0,jiomart,,17.2,16.8,0.1,0.3,0.2,0.1,,0.02,"Mustard Oil, Honey, Jaggery, Ghee",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
77,jiomart_sams_sams_tomato_ketchup_1kg_and_schezwan_hot_sauce_250g_combo_pack_pure_thick,"Sams Tomato Ketchup 1kg and Schezwan Hot Sauce 250g Combo Pack, Pure & Thick",Sams,spread,sauce-ketchup-butter,1.0,kg,225.0,jiomart,369.0,9.4,7.5,0.3,16.8,10.2,0.4,345.0,1.2,"Tomato, Sugar, Salt, Vegetable Oil, Spices (including Mustard Oil), Acidity Regulator (Citric Acid)",30g,7.0,,,
78,jiomart_arit_arit_wood_pressed_white_sesame_oilgingelly_oil_5ltr_kachhi_ghani_kolhu_chekku_wood_pressed_edib,ARIT wood pressed white sesame oil/gingelly oil 5ltr (kachhi ghani / kolhu / chekku) wood pressed edible cooking oil 5ltr,Arit,essentials,oil,5.0,L,1899.0,jiomart,,0.2,0.1,0.0,14.5,7.5,0.3,,0.1,,,,,,
79,jiomart_bharat_super_foods_bharat_super_foods_dry_fruit_combo_almonds_cashews_and_roasted_salted_pistachios_,"Bharat Super Foods Dry Fruit Combo - Almonds, Cashews and Roasted Salted Pistachios (100gm each Pack of 3)",Bharat Super Foods,essentials,dry-fruits-nuts,100.0,g,429.0,jiomart,575.0,21.0,7.0,14.0,51.0,10.0,8.0,2.0,1.0,,,,,,
80,jiomart_laxmi_laxmi_daily_feast_1kg_kulthi_kollu_vulavalu_kurthi_dal_hurali_kalu_kulthi_beans_pulse_pack_of_,Laxmi Daily Feast 1kg Kulthi | Kollu | Vulavalu | Kurthi Dal | Hurali Kalu | Kulthi Beans | Pulse (Pack of 1),Laxmi,essentials,pulses,1.0,kg,329.0,jiomart,360.0,64.2,4.8,15.9,6.5,1.3,7.2,0.8,0.4,,,,,,
81,starquik_epigamia_epigamia_every_day_yogurt_mango_75_gm,Epigamia Every Day Yogurt Mango 75 Gm,Epigamia,dairy,general,75.0,g,,starquik,50.0,10.0,8.0,2.0,3.0,1.5,0.0,50.0,0.0,,,,,,
82,jiomart_gaocha_gaocha_best_quality_jai_shreeram_rice_old_20_kgs,GAOCHA Best Quality Jai Shreeram Rice (Old) 20 Kgs,Gaocha,essentials,rice,20.0,kg,2199.0,jiomart,1099.0,24.1,0.4,3.8,2.6,1.2,0.9,0.5,0.3,,,,,,
83,jiomart_the_whole_truth_the_whole_truth_breakfast_muesli_nuts_fruits_and_seeds_350g,"The Whole Truth - Breakfast Muesli - Nuts, Fruits and Seeds - 350g",The Whole Truth,snacks,breakfast,350.0,g,304.0,jiomart,550.0,70.0,20.0,10.0,25.0,5.0,4.0,200.0,2.0,,,,,,
84,jiomart_ritually_pure_ritually_pure_100_organic_pulses_malka_masoor_dal_500_gm_pack,Ritually Pure 100% Organic Pulses| Malka Masoor Dal| 500 Gm Pack,Ritually Pure,essentials,pulses,500.0,g,195.0,jiomart,356.0,69.5,1.4,17.2,0.6,0.3,8.5,1.0,0.4,,,,,,
85,jiomart_fruvanta_fruvanta_eggless_mayonnaise_and_pizza_pasta_sauces_100gm_x_2,Fruvanta eggless Mayonnaise and Pizza Pasta Sauces (100gm x 2),Fruvanta,spread,sauce-ketchup-butter,100.0,g,174.0,jiomart,,7.8,6.2,0.1,10.3,5.4,0.2,250.0,0.8,"Mustard Oil, Vegetable Oils, Sugar, Tomato Puree, Salt, Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
86,jiomart_organic_wisdom_organic_wisdom_multimillet_penne_pasta_protein_rich_with_9_super_grains_sun_dried_pen,Organic Wisdom Multi-Millet Penne Pasta | Protein Rich with 9 Super Grains | Sun Dried Penne Pasta (180 g),Organic Wisdom,noodles_pasta,noodles-pasta,9.0,Super,265.0,jiomart,370.0,67.5,3.2,10.1,7.8,1.4,2.5,150.0,0.3,,,,,,
87,jiomart_double_horse_double_horse_easy_idiyappam_powder_500g_pack_of_3,Double Horse Easy Idiyappam Powder | 500g (Pack Of 3),Double Horse,essentials,flour,500.0,g,186.0,jiomart,350.0,70.0,2.0,5.0,10.0,3.0,1.0,200.0,2.0,,,,,,
88,jiomart_swad_swad_mixed_pickle_in_olive_oil_200g,SWAD Mixed Pickle in Olive Oil 200g,Swad,flavourings,pickles-chutney,200.0,g,185.0,jiomart,550.0,12.5,4.0,1.2,52.5,10.5,0.8,450.0,3.5,,,,,,
89,jiomart_ritually_pure_ritually_pure_100_organic_himalayan_pink_salt_mineral_rich_salt_for_healthy_cooking_1_,Ritually Pure 100% Organic | Himalayan Pink Salt | Mineral Rich Salt For Healthy Cooking | 1 Kg,Ritually Pure,essentials,salt-sugar,1.0,kg,249.0,jiomart,,,,,,,,0.5,99.0,,,,,,
90,jiomart_kwik_snack_kwik_snack_ott31oats_oats_100_whole_grain_pouch_200_g,kwik snack (OTT31-Oats) Oats 100% Whole Grain Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart,369.0,64.2,10.4,6.1,11.8,3.5,2.9,0.4,0.7,,,,,,
91,jiomart_zerobeli_zerobeli_jowar_coconut_cookies_425g_delicious_healthy_snack_wholesome_treat_for_all_ages_cr,""""""" Zerobeli Jowar Coconut Cookies 425g | Delicious & Healthy Snack | Wholesome Treat for All Ages | Crunchy & Natural Goodness I No Maida, No Palm Oil, No Preservatives | Protein-Rich I""""""",Zerobeli,snacks,biscuit,425.0,g,231.0,jiomart,,24.4,10.2,3.9,14.1,8.5,0.6,,2.4,,,,,,
92,jiomart_harikishorees_harikishorees_mixed_pickle_spicy_and_tangy_flavor_blend_of_vegetables_and_spices_tradi,HARIKISHOREE'S Mixed Pickle | Spicy and Tangy Flavor | Blend of Vegetables and Spices | Traditional Indian Recipe | Perfect with Meals | Home-Style Taste | Sealed Fresh Pack |Pack of 1 | 500g,Harikishoree'S,flavourings,pickles-chutney,500.0,g,284.0,jiomart,220.0,10.5,2.5,1.5,12.0,4.0,1.0,250.0,3.5,,,,,,
93,jiomart_kalapi_kalapi_homemade_chana_methi_garlic_pickle_gujarati_achaar_tangy_and_spicy_spicy_chickpea_pick,KALAPI Homemade Chana Methi Garlic Pickle | Gujarati Achaar | Tangy and Spicy | Spicy Chickpea Pickle 500 gram,Kalapi,flavourings,pickles-chutney,500.0,g,194.0,jiomart,120.0,10.0,2.0,3.0,8.0,1.0,0.5,200.0,2.0,,,,,,
94,jiomart_blk_foods_blk_foods_1kg_combo_pumpkin_seeds_sunflower_seeds_for_eating_500g_x_2,"BLK FOODS 1Kg Combo Pumpkin Seeds, Sunflower Seeds for eating (500g X 2)",Blk Foods,essentials,dry-fruits-nuts,1.0,kg,449.0,jiomart,,,,,,,3.2,0.5,0.1,,,,,,
95,jiomart_organic_tattva_organic_tattva_whole_moong_dal_1_kg,Organic Tattva Whole Moong Dal 1 kg,Organic Tattva,essentials,pulses,1.0,kg,228.0,jiomart,112.0,21.2,1.3,7.4,0.9,0.5,0.8,,,,,,,,
96,jiomart_apka_kisan_apka_kisan_black_wheat_atta_1_kg_kala_godum_black_wheat_chakki_fresh_atta_stone_grinded_n,APKA KISAN | BLACK WHEAT ATTA | 1 KG | KALA GODUM | BLACK WHEAT CHAKKI FRESH ATTA | STONE GRINDED | NO PRESERVATIVES | FARMERS OF MADHYA PRADESH,Apka Kisan,essentials,flour,1.0,kg,199.0,jiomart,,64.0,1.2,10.4,2.5,1.3,6.8,,0.4,,,,,,
97,jiomart_baidyanath_baidyanath_honey_500_g,Baidyanath Honey 500 g,Baidyanath,spread,sauce-ketchup-butter,500.0,g,127.0,jiomart,70.0,16.9,10.2,0.1,7.8,4.5,0.3,150.0,2.9,,,,,,
98,jiomart_best_farms_best_farms_white_lobia_chawli_500_g,Best Farms White Lobia / Chawli 500 g,Best Farms,essentials,pulses,500.0,g,115.0,jiomart,230.0,63.2,3.5,10.8,0.9,0.4,7.2,1.0,0.5,,,,,,
99,jiomart_nescafe_nescafe_gold_blend_rich_and_smooth_coffee_powder_190gm_imported_from_uk,"Nescafe Gold Blend Rich and Smooth Coffee Powder, 190gm - Imported from UK",Nescafe,beverage,tea-cofee,190.0,g,1030.0,jiomart,350.0,40.0,10.0,5.0,20.0,12.0,0.0,200.0,2.0,,,,,,
100,jiomart_protogrow_protogrow_progen_advanced_stage_1_infant_formula_best_baby_milk_powder_with_dha_ara_prebio,"ProToGrow Progen Advanced Stage 1 Infant Formula | Best Baby Milk Powder with DHA, ARA & Prebiotics (200g)",Protogrow,baby,baby,1.0,Infant,380.0,jiomart,,11.2,6.4,3.5,14.8,7.2,,10.0,0.4,,,,,,
101,jiomart_farmcraves_farmcraves_premium_combo_pack_of_raw_pumpkin_seeds_sunflower_seeds_flax_seed100g_each_pac,"FARMCRAVES Premium Combo Pack Of , Raw Pumpkin Seeds ,Sunflower Seeds ,Flax Seed-100G Each Pack",Farmcraves,essentials,dry-fruits-nuts,100.0,g,226.0,jiomart,,20.5,2.0,6.3,12.1,4.8,3.5,,0.2,"Raw Pumpkin Seeds, Sunflower Seeds, Flax Seed",30g,7.0,,,
102,jiomart_ahaar_ahaar_healthy_chana_flour_200g_with_dietary_fibre_gram_flour,Ahaar Healthy Chana Flour 200g with Dietary Fibre | Gram Flour,Ahaar,essentials,flour,200.0,g,131.0,jiomart,,63.0,2.5,9.0,3.0,1.5,10.0,,2.0,,,,,,
103,jiomart_shivas_shivas_premium_moong_atta_moong_dal_flour_yellow_gram_flour_500_gm_pack_of_2,SHIVA'S PREMIUM MOONG ATTA | MOONG DAL FLOUR | YELLOW GRAM FLOUR - 500 GM (PACK OF 2),Shiva'S,essentials,flour,500.0,g,290.0,jiomart,360.0,73.2,1.4,12.8,3.5,0.9,0.7,1.0,0.2,,,,,,
104,jiomart_andramart_andramart_solitaire_whole_kaju_cashew_500_gm_kaju_munthiri_quality_cashews_straight_from_p,Andramart - solitaire Whole (Kaju) Cashew - 500 gm | Kaju | Munthiri | Quality Cashews straight from PALASA,Andramart,essentials,dry-fruits-nuts,500.0,g,479.0,jiomart,575.0,21.8,10.6,18.7,50.4,13.5,9.2,0.3,0.1,,,,,,
105,jiomart_goshudh_goshudh_sooji_rawa_10kg_pack,Goshudh Sooji (Rawa)- 10Kg Pack,Goshudh,essentials,flour,10.0,kg,920.0,jiomart,360.0,74.5,2.8,6.3,1.9,0.7,0.5,10.0,2.0,,,,,,
106,jiomart_bb_organics_bb_organics_pearl_millet_flakes_poha_2_kg_millet_flakes_for_breakfast_traditional_millet,B&B Organics Pearl Millet Flakes (poha) (2 Kg) Millet Flakes for Breakfast | Traditional Millet flakes,B&B Organics,snacks,breakfast,2.0,kg,496.0,jiomart,350.0,70.0,2.5,6.0,4.0,0.8,3.5,1.0,0.2,"Pearl Millet, Rice Flour, Mustard Oil, Jaggery",30g,7.0,,,
107,jiomart_shareat_shareat_foochka_ready_to_fry_pani_puri_papad_1_kg,Shareat Foochka Ready to Fry Pani Puri Papad 1 kg,Shareat,ready_to_eat,ready-to-eat,1.0,kg,98.0,jiomart,370.0,65.2,10.4,5.9,20.8,12.3,0.6,450.0,2.5,,,,,,
108,jiomart_catch_catch_super_garam_masala_200_g,Catch Super Garam Masala 200 g,Catch,essentials,masala,200.0,g,66.0,jiomart,,,,,,,,,,,,,,,
109,jiomart_la_casa_la_casa_edible_glitter_pink_9_gm,La Casa Edible Glitter - Pink 9 Gm,La Casa,flavourings,pickles-chutney,9.0,g,179.0,jiomart,,,2.5,0.1,0.3,0.1,0.1,,0.5,,,,,,
110,jiomart_kwik_snack_kwik_snack_ott26oats_healthy_high_fiber_oats_pouch_pouch_200_g,kwik snack (OTT26-Oats) Healthy High Fiber Oats Pouch Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart,360.0,64.0,12.0,8.0,10.0,2.5,6.0,200.0,0.5,,,,,,
111,jiomart_golden_tree_golden_tree_rolled_oats_diet_food_100_wholegrain_gluten_free_oats_for_weight_management_,"GOLDEN TREE Rolled Oats - Diet Food | 100% Wholegrain, Gluten Free | Oats for Weight Management | High Fibre, Rich in Protein | Diet Food for Weight Management (1Kg)",Golden Tree,snacks,breakfast,1.0,kg,349.0,jiomart,369.0,74.0,2.0,12.0,4.0,1.5,6.0,0.0,0.2,"Rolled Oats, Mustard Oil, Jaggery",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
112,jiomart_puramio_puramio_vanilla_culinary_essence_50ml,"Puramio Vanilla Culinary Essence, 50ml",Puramio,flavourings,pickles-chutney,50.0,ml,209.0,jiomart,,,2.5,0.1,14.3,10.4,0.6,,0.8,,,,,,
113,jiomart_gropure_organic_gropure_organic_basmati_rice_hand_pounded_9kg,GroPure Organic Basmati Rice (Hand Pounded) - 9kg,Gropure Organic,essentials,rice,9.0,kg,1699.0,jiomart,109.0,2.3,0.1,2.5,0.7,0.4,0.6,0.1,0.2,,,,,,
114,jiomart_swad_swad_lime_chilli_pickle_400g,SWAD Lime & Chilli Pickle 400g,Swad,flavourings,pickles-chutney,400.0,g,135.0,jiomart,120.0,9.5,2.8,0.3,7.4,1.6,0.5,150.0,2.0,,,,,,
115,jiomart_ksetrikagrha_ksetrikagrha_husking_miniket_rice_1_kg,Ksetrikagrha Husking Miniket Rice 1 kg,Ksetrikagrha,essentials,rice,1.0,kg,598.0,jiomart,362.0,74.5,1.2,3.8,0.9,0.4,0.7,1.0,0.2,,,,,,
116,jiomart_fruvanta_fruvanta_pizza_topping_200gm,Fruvanta Pizza Topping. (200gm),Fruvanta,spread,sauce-ketchup-butter,200.0,g,189.0,jiomart,,,11.0,2.5,13.0,8.0,1.0,,,,,,,,
117,jiomart_mothers_recipe_mothers_recipe_potato_papad_70_g,Mother's Recipe Potato Papad 70 g,Mother'S Recipe,ready_to_eat,ready-to-eat,70.0,g,29.0,jiomart,240.0,30.5,2.4,3.8,10.6,1.9,0.5,200.0,2.0,,,,,,
118,jiomart_better_nutrition_better_nutrition_bajra_atta_2x_nutrition,BETTER NUTRITION Bajra Atta - 2X Nutrition,Better Nutrition,essentials,flour,2.0,,137.0,jiomart,,64.1,4.8,12.3,0.9,0.6,7.5,,1.2,,,,,,
119,jiomart_farmbright_farmbright_groundnut_oil_1000ml_cold_pressed_unrefined_natural_edible_oil_for_cooking_pac,"FARMBRIGHT Groundnut Oil 1000ml - Cold Pressed, Unrefined, Natural Edible Oil for Cooking (Pack of 9)",Farmbright,essentials,oil,1000.0,ml,3465.0,jiomart,884.0,0.0,0.0,16.0,98.0,11.5,0.0,0.0,0.0,,,,,,
120,jiomart_nutra_vita_nutra_vita_freeze_dried_fine_mozzarella_cheese_flakes_100gm,Nutra Vita Freeze Dried fine Mozzarella Cheese Flakes (100gm),Nutra Vita,dairy,cheese-paneer,100.0,g,299.0,jiomart,350.0,5.2,1.3,6.8,24.9,16.4,0.2,150.0,1.0,,,,,,
121,jiomart_swad_swad_combo_pack_of_sweetlime_pickle_500g_kerda_pickle_400g_1_unit_of_each,SWAD Combo Pack of Sweetlime Pickle 500g & Kerda Pickle 400g (1 unit of each),Swad,flavourings,pickles-chutney,500.0,g,305.0,jiomart,,10.2,6.8,0.5,3.1,1.4,0.2,350.0,8.0,,,,,,
122,jiomart_tata_coffee_quick_filter_tata_quick_filter_instant_chicory_mix_coffee_100_g,Tata Quick Filter Instant Chicory Mix Coffee 100 g,Tata Coffee Quick Filter,beverage,tea-cofee,100.0,g,150.0,jiomart,360.0,12.3,5.8,2.4,10.1,7.9,0.3,20.0,0.2,,,,,,
123,jiomart_orgaq_organicky_orgaq_organicky_organic_cowpea_red_lobia_chola_whole_beans_500_grams,OrgaQ Organicky Organic Cowpea Red / Lobia / Chola Whole Beans - 500 Grams,Orgaq Organicky,essentials,pulses,500.0,g,260.0,jiomart,348.0,67.2,1.8,20.3,0.9,0.4,10.2,1.0,0.8,,,,,,
124,jiomart_ritually_pure_ritually_pure_100_organic_gur_premium_glutenfree_jagerry_900_gm,Ritually Pure 100% Organic | Gur Premium | Gluten-Free Jagerry | 900 gm,Ritually Pure,essentials,salt-sugar,900.0,g,279.0,jiomart,,37.5,24.8,0.9,6.2,1.4,0.7,120.0,0.8,,,,,,
125,jiomart_arit_arit_wood_pressed_groundnut_oil_15l_cold_pressed_pure_natural_free_glass_bottle_oil_dispenser_i,"ARIT Wood Pressed Groundnut Oil 15L | Cold Pressed, Pure & Natural | Free Glass Bottle Oil Dispenser | Ideal for Cooking & Frying",Arit,essentials,oil,15.0,L,3599.0,jiomart,870.0,0.2,0.0,16.6,92.2,11.4,0.1,0.0,0.0,,,,,,
126,jiomart_swad_swad_panipuri_mix_200gpack_of_2,SWAD Panipuri Mix 200g-Pack of 2,Swad,flavourings,pickles-chutney,200.0,g,99.0,jiomart,375.0,60.0,10.0,2.0,20.0,8.0,1.0,250.0,5.0,,,,,,
127,jiomart_vedarth_himalyan_rock_salt_sendha_namak_for_fasting_and_upvas_himalayan_pink_salt_5_kg,Himalyan Rock Salt / Sendha Namak for Fasting and Upvas Himalayan Pink Salt (5 kg),Vedarth,essentials,salt-sugar,5.0,kg,749.0,jiomart,,0.1,0.01,0.0,0.0,0.0,0.0,1024.0,99.9,,,,,,
128,jiomart_aplenty_aplenty_fryums_papad_ready_to_fry_snack_chips_free_tastemaker_multicolour_20_in_1_mix_import,Aplenty Fryums Papad Ready To Fry Snack Chips | Free Tastemaker | Multicolour (20 in 1) Mix Imported Fryum Pack | Assorted Fryums (200G),Aplenty,ready_to_eat,ready-to-eat,20.0,,178.0,jiomart,370.0,46.9,4.2,3.5,18.8,10.6,0.7,360.0,1.2,,,,,,
129,jiomart_cadbury_cadbury_dairy_milk_chocolate_bar_18_g_pack_of_3,Cadbury Dairy Milk Chocolate Bar 18 g (Pack of 3),Cadbury,chocolate,chocolate,18.0,g,53.0,jiomart,571.0,64.3,58.1,2.9,39.5,28.4,0.3,10.0,0.2,"Sugar, Cocoa Solids, Milk Powder, Skimmed Milk Powder, Vegetable Fat (Partially Hydrogenated), Lactose, Emulsifier (Soy Lecithin), Flavouring, Salt, Confectioner's Glaze",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
130,jiomart_teacurry_teacurry_peach_instant_iced_tea_160_gram_no_artificial_flavor_no_chemicals_natural_refreshi,"Teacurry Peach Instant Iced Tea (160 Gram) - No Artificial Flavor, No Chemicals - Natural Refreshing, Cooling Summer Peach Ice Tea",Teacurry,beverage,tea-cofee,160.0,g,169.0,jiomart,,3.8,3.8,0.1,0.2,0.1,,10.0,0.4,,,,,,
131,jiomart_gur_rasoi_gur_rasoi_organic_jaggery_blocks_natural_sweetener_no_preservatives_chemicalfree_clarified,GUR RASOI Organic Jaggery Blocks | Natural Sweetener | No Preservatives | Chemical-Free | Clarified with Plant-Based Lady Finger Pulp | 900g,Gur Rasoi,essentials,salt-sugar,900.0,g,275.0,jiomart,,69.4,65.5,0.1,0.2,0.1,2.4,,0.3,,,,,,
132,jiomart_trinetra_trinetra_besan_2_kg_1kg_x_2_pack,Trinetra Besan 2 kg (1Kg X 2 Pack),Trinetra,essentials,flour,2.0,kg,420.0,jiomart,360.0,64.5,8.2,10.3,11.4,7.1,0.6,200.0,2.5,,,,,,
133,jiomart_tummyfriendly_foods_tummyfriendly_foods_certified_organic_stage3_sprouted_porridge_mixes_combo_pack_,"TummyFriendly Foods Certified Organic Stage3 Sprouted Porridge Mixes Combo Pack | Organic Baby Food for 8 Months Old | Sprouted , Brown Rice3 , Ragi4 & Sathu Maavu, Pulses, Vegetables & Fruit | 200g Each, Cereal (600 g, Pack of 3)",Tummyfriendly Foods,baby,baby,3.0,Sprouted,799.0,jiomart,375.0,75.0,10.0,8.0,5.0,1.5,4.0,50.0,2.0,,,,,,
134,jiomart_luvit_luvit_loca_home_delight_choco_caramel_bar_with_nougat_homepack_bars_2_x_200_g,LuvIt Loca Home Delight Choco Caramel Bar with Nougat | Homepack | Bars (2 x 200 g),Luvit,chocolate,chocolate,,g,298.0,jiomart,550.0,75.0,55.0,5.0,30.0,20.0,2.0,150.0,1.0,,,,,,
135,jiomart_dhampur_green_dhampur_green_organic_white_sugar_800g_jar_table_sugar_chini_shakkar_100_organic_quick,"Dhampur Green Organic White Sugar 800g Jar, Table Sugar/ Chini/ Shakkar| 100% Organic | Quick Dissolving | Chemical Free | Pesticides Free",Dhampur Green,essentials,salt-sugar,800.0,g,197.0,jiomart,,,99.8,,,,,,,,,,,,
136,jiomart_trinetra_trinetra_besan_1500_g_500g_x_3_pack,Trinetra Besan 1500 g (500g X 3 Pack),Trinetra,essentials,flour,1500.0,g,355.0,jiomart,,63.8,2.5,14.1,3.4,0.9,1.6,2.5,0.7,,,,,,
137,jiomart_anjali_anjali_yenstar_groundnutpeanut_oil_1_litre_pouch_pack_of_2,Anjali Yenstar Groundnut/Peanut Oil 1 Litre Pouch (Pack Of 2),Anjali,essentials,oil,1.0,L,562.0,jiomart,870.0,8.2,1.4,7.6,89.8,10.3,0.9,1.5,0.4,,,,,,
138,jiomart_mv_platter_mv_platter_nutmix_1kg_mix_dryfruits_panchmeva_1kg_cashews_cherries_raisins_apricots_1_kg,"Mv platter Nutmix 1kg Mix Dryfruits Panchmeva 1kg Cashews, Cherries, Raisins, Apricots (1 kg)",Mv Platter,essentials,dry-fruits-nuts,1.0,kg,585.0,jiomart,550.0,64.2,24.1,15.5,33.8,14.3,7.2,0.1,0.4,,,,,,
139,jiomart_swad_swad_hot_spicy_schezwan_1kg_dip_spread_chutney_marinate,SWAD Hot & Spicy Schezwan 1kg | Dip | Spread | Chutney | Marinate,Swad,flavourings,pickles-chutney,1.0,kg,225.0,jiomart,370.0,64.2,12.5,0.9,24.1,14.3,1.2,250.0,6.5,,,,,,
140,jiomart_mr_gold_mrgold_refined_sunflower_oil_can_3l,"Mr.Gold Refined Sunflower Oil Can, 3L",Mr. Gold,essentials,oil,,,850.0,jiomart,120.0,0.0,0.0,0.0,14.5,8.2,0.1,0.0,0.0,,,,,,
141,jiomart_go_kitchen_go_kitchen_natural_premium_mixed_dry_fruits_healthy_pure_organic_dry_fruit_mix_500gm,"GO KITCHEN Natural Premium Mixed Dry Fruits | Healthy, Pure & Organic Dry Fruit Mix - 500gm",Go Kitchen,essentials,dry-fruits-nuts,500.0,g,359.0,jiomart,,64.4,24.8,6.2,20.1,11.5,7.3,,0.8,,,,,,
142,jiomart_cookie_man_cookieman_brownie_brittle_200g,Cookieman Brownie Brittle - 200g,Cookie Man,snacks,biscuit,200.0,g,225.0,jiomart,550.0,63.2,24.5,7.1,28.8,15.3,0.9,450.0,2.5,,,,,,
143,jiomart_good_life_good_life_saffron_kesar_025_g,Good Life Saffron / Kesar 0.25 g,Good Life,essentials,masala,0.25,g,75.0,jiomart,370.0,8.5,2.3,1.4,20.6,14.2,0.5,150.0,3.0,,,,,,
144,jiomart_oya_oya_chocolate_crunchy_almond_dates_pemium_chocolate_dates_crunchy_almond_milk_chocolates_250gm_h,"Oya Chocolate Crunchy Almond Dates Pemium Chocolate Dates Crunchy Almond, (Milk Chocolates, 250gm) Healthy Guilt-Free Snack, Dates Filled Crunchy Almonds,Chocodate Date Almond",Oya,chocolate,chocolate,250.0,g,281.0,jiomart,550.0,63.2,44.5,10.3,31.8,20.9,4.2,250.0,0.5,"Milk Chocolate, Dates, Crunchy Almonds",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
145,jiomart_gropure_organic_gropure_organic_jaggery_powder_45kg,GroPure Organic Jaggery Powder - 4.5kg,Gropure Organic,essentials,salt-sugar,4.5,kg,749.0,jiomart,,74.2,69.9,0.1,0.3,0.1,1.2,,0.8,,,,,,
146,jiomart_vistevia_vistevia_sugar_free_kala_jamun_jam_diabetic_and_keto_friendly_sweetened_naturally_with_stev,"Vistevia Sugar Free Kala Jamun Jam, Diabetic and Keto Friendly - Sweetened Naturally with Stevia, More Than 60% Jamun Content - Tastes Delicious - Pack of 1 (220GM)",Vistevia,spread,sauce-ketchup-butter,220.0,g,339.0,jiomart,,20.5,10.8,0.3,11.2,6.4,1.5,150.0,0.8,"Stevia, Jamun, Sugar Free Viscous Liquid",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
147,jiomart_ritually_pure_ritually_pure_100_organic_triple_refined_premium_handmade_boora_burachini_boora_sugar_,Ritually Pure 100% Organic | Triple Refined Premium Handmade Boora | Burachini | Boora | Sugar Powder | 1 Kg Pack,Ritually Pure,essentials,salt-sugar,1.0,kg,249.0,jiomart,,,10.0,0.5,2.5,1.8,0.2,200.0,10.0,,,,,,
148,jiomart_momsy_momsy_premium_multigrain_strawberry_fills_made_with_oats_corn_wheat_rice_zero_cholesterol_250g,"Momsy Premium Multigrain Strawberry Fills (Made with Oats, Corn, Wheat, Rice, Zero Cholesterol 250gm",Momsy,snacks,biscuit,250.0,g,178.0,jiomart,360.0,52.0,10.0,4.0,12.0,6.0,2.0,200.0,0.5,,,,,,
149,jiomart_trumillets_trumillets_healthy_millet_assorted_namkeen_and_snacks_combo_pack_of_7_palm_oilfree_no_cho,"Trumillets Healthy Millet Assorted Namkeen and Snacks Combo (Pack of 7) | Palm Oil-Free, No Cholesterol, Namkeen & Traditonal Snack I Healthy Millet Murukku, Bites , Sweet Chivda, Nippatu, Kodbale, Thengol, Kara Chivada | Healthy Millet Snacks | 25 Grams",Trumillets,snacks,chips-namkeen,25.0,g,199.0,jiomart,370.0,58.0,10.0,4.0,12.0,3.0,2.0,150.0,5.0,"Healthy Millet, Namkeen, Mustard Oil-Free, Indian Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
150,jiomart_cambridge_tea_party_cambridge_tea_party_detox_30_tea_bags_wild_indian_kahwa_turmeric_ginger_rose_lem,"Cambridge Tea Party Detox 30 Tea Bags, Wild Indian Kahwa, Turmeric Ginger Rose Lemon Clove Rock Salt Tulsi Green Tea",Cambridge Tea Party,beverage,tea-cofee,30.0,,150.0,jiomart,,2.4,1.8,0.5,0.7,0.3,0.2,,1.2,,,,,,
151,jiomart_two_farmers_organics_two_farmers_organics_100_pure_raw_unprocessed_honey_natural_multifloral_honey_f,"Two Farmers Organics 100% Pure Raw & Unprocessed Honey , Natural Multifloral Honey from Forest Blossoms | No Added Sugar or Preservatives | Rich in Antioxidants & Nutrients | Ideal for Immunity, Ayurveda & Daily Wellness | 250GM Glass Jar",Two Farmers Organics,spread,sauce-ketchup-butter,250.0,g,240.0,jiomart,64.0,17.3,16.9,0.1,0.5,0.2,0.3,,0.01,,,,,,
152,jiomart_chataka_tales_chataka_tales_whole_pepper_whole_black_pepper_original_high_piperine_native_spice_60_g,Chataka Tales Whole Pepper Whole Black Pepper Original High Piperine Native Spice 60 GM,Chataka Tales,flavourings,pickles-chutney,60.0,g,122.0,jiomart,,,,,1.5,0.8,0.2,0.3,0.4,,,,,,
